order_id	customer_id	order_ts	status	currency	total_amount_text	utm_json	updated_at
o_2143	c_0391	2025/05/30 12:05:33-0500	PAID	EUR	€ 16.56	{"source": "email", "medium": "email", "campaign": "brand"}	30/05/2025 12:49
o_2144	c_0327	2025-05-30T08:49:09Z	Cancelled	EUR	EUR 809.18	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	30/05/2025 20:38
o_2145	c_0419	2025/05/30 11:13:53-0500	PAID	USD	USD 113.43	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	30/05/2025 14:26
o_2146	c_0189	2025/05/30 16:35:02-0500	Refunded	USD	$18.77	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	30/05/2025 12:09
o_2147	c_0485	2025/05/30 19:10:23-0500	Refunded	USD	USD 381.18	{"source": "email", "medium": "email", "campaign": "brand"}	30/05/2025 09:40
o_2148	c_0483	2025-05-30T14:11:23Z	Fulfilled	USD	USD 280.23	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	30/05/2025 21:53
o_2149	c_0475	2025-05-30T08:10:54Z	PAID	usd	$76.83	{"source": "email", "medium": "email", "campaign": "brand"}	30/05/2025 08:57
o_2150	c_0427	2025-05-30T19:41:38Z	PAID	eur	EUR 64.47	{"source": "email", "medium": "email", "campaign": "brand"}	30/05/2025 15:24
o_2151	c_0231	2025/05/30 11:28:36-0500	PAID	USD	$271.77	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	30/05/2025 16:45
o_2152	c_0338	2025/05/30 07:25:56-0500	paid	CAD	151.92	{"source": "email", "medium": "email", "campaign": "brand"}	30/05/2025 13:04
o_2153	c_0135	2025/05/30 12:43:53-0500	Fulfilled	usd	$42.49	{"source": "email", "medium": "email", "campaign": "retargeting"}	30/05/2025 17:37
o_2154	c_0380	30/05/2025 17:56	Refunded	USD	$229.46	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	30/05/2025 20:55
o_2155	c_0318	2025-05-31T21:54:15Z	PAID	EUR	EUR 233.44	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	31/05/2025 15:45
o_2156	c_0690	2025/05/31 18:34:04-0500	PAID	USD	USD 934.01	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	31/05/2025 10:49
o_2157	c_0078	2025-05-31T11:53:22Z	PAID	USD	USD 286.55	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	31/05/2025 17:24
o_2158	c_0742	2025-05-31T13:18:51Z	PAID	USD	$249.12	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	31/05/2025 14:11
o_2159	c_0223	2025-05-31T12:50:03Z	Cancelled	USD	295.44	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	31/05/2025 14:58
o_2160	c_0488	2025/05/31 07:43:53-0500	PAID	USD	327,68	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	31/05/2025 14:01
o_2161	c_0760	31/05/2025 08:50	PAID	USD	$348.04	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	31/05/2025 18:09
o_2162	c_0771	2025-05-31T10:15:24Z	Fulfilled	usd	USD 222.46	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	31/05/2025 14:25
o_2163	c_0721	2025/05/31 15:29:54-0500	PAID	usd	USD 45.44	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	31/05/2025 14:58
o_2164	c_0407	2025-06-01T15:46:12Z	PAID	EUR	€ 105.51	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	01/06/2025 13:23
o_2165	c_0330	2025/06/01 16:52:41-0500	PAID	USD	111.79	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	01/06/2025 19:17
o_2166	c_0547	2025/06/01 17:54:44-0500	PAID	EUR	€ 621.07	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	01/06/2025 13:54
o_2167	c_0316	2025/06/01 10:47:00-0500	Cancelled	usd	USD 89.44	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	01/06/2025 12:56
o_2168	c_0584	2025-06-01T18:17:58Z	PAID	USD	USD 68.08	{"source": "search", "medium": "cpc", "campaign": "promo"}	01/06/2025 15:45
o_2169	c_0510	2025-06-01T15:27:25Z	paid	USD	USD 958.52	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	01/06/2025 13:13
o_2170	c_0780	2025-06-01T11:14:55Z	paid	USD	$354.85	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	01/06/2025 16:06
o_2171	c_0597	01/06/2025 12:24	PAID	USD	USD 113.27	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	01/06/2025 20:22
o_2172	c_0424	01/06/2025 14:56	Refunded	USD	14.59	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	01/06/2025 14:37
o_2173	c_0370	2025-06-02T13:01:26Z	Refunded	CAD	CAD 299.12	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	02/06/2025 16:25
o_2174	c_0150	2025-06-02T09:13:29Z	Cancelled	USD	17,50	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	02/06/2025 18:15
o_2175	c_0268	2025-06-02T11:59:03Z	PAID	usd	$18.67	{"source": "email", "medium": "email", "campaign": "promo"}	02/06/2025 13:37
o_2176	c_0599	02/06/2025 17:33	PAID	USD	144.31	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	02/06/2025 13:58
o_2177	c_0475	2025-06-02T08:56:51Z	paid	usd	$79.76	{"source": "email", "medium": "email", "campaign": "promo"}	02/06/2025 12:44
o_2178	c_0532	2025-06-02T08:19:32Z	PAID	USD	USD 266.32	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	02/06/2025 10:19
o_2179	c_0252	2025-06-02T15:33:16Z	PAID	EUR	€ 16.22	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	02/06/2025 10:28
o_2180	c_0564	2025-06-02T07:34:33Z	Fulfilled	usd	USD 493.35	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	02/06/2025 19:59
o_2181	c_0546	2025-06-02T12:26:51Z	PAID	GBP	£72.43	{"source": "email", "medium": "email", "campaign": "brand"}	02/06/2025 10:46
o_2182	c_0782	2025-06-02T17:18:00Z	PAID	USD	$15.42	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	02/06/2025 20:00
o_2183	c_0741	2025-06-02T08:19:10Z	PAID	USD	$217.53	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	02/06/2025 19:08
o_2184	c_0758	2025/06/02 17:23:04-0500	paid	EUR	11.64	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	02/06/2025 11:53
o_2185	c_0472	2025-06-02T12:40:36Z	PAID	USD	USD 198.55	{"source": "email", "medium": "email", "campaign": "brand"}	02/06/2025 13:05
o_2186	c_0174	2025-06-03T20:23:27Z	PAID	USD	$168.47	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	03/06/2025 09:03
o_2187	c_0189	2025-06-03T12:03:44Z	PAID	usd	USD 230.33	{"source": "display", "medium": "display", "campaign": "prospecting"}	03/06/2025 17:52
o_2188	c_0109	2025-06-03T10:36:24Z	PAID	USD	$137.19	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	03/06/2025 20:36
o_2189	c_0089	2025-06-03T09:15:07Z	PAID	USD	USD 26.51	{"source": "display", "medium": "display", "campaign": "prospecting"}	03/06/2025 14:47
o_2190	c_0141	03/06/2025 13:18	PAID	usd	$703.75	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	03/06/2025 17:55
o_2191	c_0381	2025-06-03T08:08:51Z	PAID	USD	$339.06	{"source": "display", "medium": "display", "campaign": "retargeting"}	03/06/2025 10:38
o_2192	c_0010	2025-06-03T08:55:40Z	Fulfilled	USD	$132.44	{"source": "email", "medium": "email", "campaign": "promo"}	03/06/2025 14:42
o_2193	c_0796	2025/06/03 10:53:45-0500	PAID	USD	$12.84	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	03/06/2025 21:46
o_2194	c_0383	2025-06-03T19:49:43Z	PAID	GBP	£193.75	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	03/06/2025 15:58
o_2195	c_0654	2025-06-03T16:12:54Z	PAID	GBP	GBP 232.22	{"source": "display", "medium": "display", "campaign": "prospecting"}	03/06/2025 08:50
o_2196	c_0632	2025-06-04T20:21:32Z	Cancelled	USD	$13.81	{"source": "email", "medium": "email", "campaign": "retargeting"}	04/06/2025 10:51
o_2197	c_0676	04/06/2025 19:27	paid	eur	EUR 30.94	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	04/06/2025 20:47
o_2198	c_0017	2025-06-04T20:14:33Z	PAID	USD	USD 19.51	{"source": "display", "medium": "display", "campaign": "prospecting"}	04/06/2025 17:05
o_2199	c_0545	04/06/2025 18:21	PAID	USD	$19.35	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	04/06/2025 10:34
o_2200	c_0665	2025-06-04T12:33:57Z	PAID	USD	643,65	{"source": "display", "medium": "display", "campaign": "awareness"}	04/06/2025 13:09
o_2201	c_0740	04/06/2025 08:29	Cancelled	USD	USD 70.50	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	04/06/2025 17:11
o_2202	c_0549	2025/06/04 18:09:45-0500	Refunded	eur	EUR 74.04	{"source": "email", "medium": "email", "campaign": "retargeting"}	04/06/2025 20:52
o_2203	c_0018	04/06/2025 20:43	PAID	EUR	EUR 17.49	{"source": "display", "medium": "display", "campaign": "prospecting"}	04/06/2025 13:15
o_2204	c_0715	2025/06/04 14:13:19-0500	PAID	USD	USD 214.72	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	04/06/2025 16:34
o_2205	c_0441	04/06/2025 20:02	paid	EUR	€ 36.47	{"source": "email", "medium": "email", "campaign": "newsletter"}	04/06/2025 11:53
o_2206	c_0110	2025-06-04T21:20:19Z	PAID	USD	$118.17	{"source": "email", "medium": "email", "campaign": "retargeting"}	04/06/2025 17:27
o_2207	c_0537	2025/06/04 16:04:10-0500	PAID	USD	USD 87.68	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	04/06/2025 08:29
o_2208	c_0392	2025-06-05T17:05:56Z	paid	CAD	C$43.50	{"source": "email", "medium": "email", "campaign": "newsletter"}	05/06/2025 12:32
o_2209	c_0635	2025-06-05T11:31:08Z	paid	USD	USD 16.78	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	05/06/2025 09:54
o_2210	c_0259	05/06/2025 08:54	paid	GBP	£266.67	{"source": "display", "medium": "display", "campaign": "awareness"}	05/06/2025 22:20
o_2211	c_0434	05/06/2025 19:41	PAID	usd	USD 229.62	{"source": "email", "medium": "email", "campaign": "newsletter"}	05/06/2025 17:45
o_2212	c_0416	05/06/2025 16:50	paid	CAD	15.97	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	05/06/2025 09:37
o_2213	c_0579	2025-06-05T17:46:11Z	PAID	CAD	C$41.44	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	05/06/2025 11:47
o_2214	c_0714	2025/06/05 08:12:35-0500	Fulfilled	USD	208.72	{"source": "search", "medium": "cpc", "campaign": "brand"}	05/06/2025 17:25
o_2215	c_0701	2025-06-05T21:22:46Z	paid	usd	$112.12	{"source": "display", "medium": "display", "campaign": "awareness"}	05/06/2025 14:04
o_2216	c_0065	2025/06/05 13:57:25-0500	PAID	GBP	GBP 114.14	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	05/06/2025 09:48
o_2217	c_0416	05/06/2025 17:00	PAID	CAD	654.85	{"source": "email", "medium": "email", "campaign": "newsletter"}	05/06/2025 14:20
o_2218	c_0566	2025/06/05 17:22:00-0500	PAID	CAD	305.8	{"source": "email", "medium": "email", "campaign": "newsletter"}	05/06/2025 15:47
o_2219	c_0290	2025-06-05T20:48:37Z	PAID	USD	$115.57	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	05/06/2025 22:57
o_2220	c_0445	2025/06/05 17:34:09-0500	PAID	USD	USD 211.27	{"source": "search", "medium": "cpc", "campaign": "brand"}	05/06/2025 19:23
o_2221	c_0340	2025-06-06T12:20:01Z	paid	CAD	C$184.76	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	06/06/2025 10:45
o_2222	c_0098	06/06/2025 21:56	PAID	USD	USD 52.67	{"source": "display", "medium": "display", "campaign": "nonbrand"}	06/06/2025 13:58
o_2223	c_0236	2025-06-06T18:45:14Z	Refunded	USD	256.4	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	06/06/2025 14:49
o_2224	c_0436	2025-06-06T08:05:03Z	PAID	EUR	162.4	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	06/06/2025 17:39
o_2225	c_0701	2025-06-06T20:15:47Z	PAID	USD	$93.50	{"source": "display", "medium": "display", "campaign": "retargeting"}	06/06/2025 10:21
o_2226	c_0578	06/06/2025 12:36	paid	cad	CAD 251.69	{"source": "display", "medium": "display", "campaign": "retargeting"}	06/06/2025 08:26
o_2227	c_0297	2025-06-06T20:31:41Z	PAID	USD	USD 160.26	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	06/06/2025 18:36
o_2228	c_0213	2025-06-06T12:18:30Z	PAID	USD	$334.82	{"source": "display", "medium": "display", "campaign": "nonbrand"}	06/06/2025 09:55
o_2229	c_0148	2025/06/06 12:44:16-0500	Refunded	USD	281.15	{"source": "display", "medium": "display", "campaign": "retargeting"}	06/06/2025 19:51
o_2230	c_0079	2025/06/06 21:21:37-0500	paid	USD	$77.17	{"source": "display", "medium": "display", "campaign": "nonbrand"}	06/06/2025 09:48
o_2231	c_0266	2025/06/06 07:51:39-0500	PAID	USD	235,42	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	06/06/2025 08:44
o_2232	c_0581	2025-06-06T07:22:19Z	Refunded	USD	290.58	{"source": "display", "medium": "display", "campaign": "retargeting"}	06/06/2025 21:19
o_2233	c_0554	2025/06/06 13:55:31-0500	paid	EUR	EUR 261.33	{"source": "display", "medium": "display", "campaign": "retargeting"}	06/06/2025 20:20
o_2234	c_0605	2025/06/06 07:06:59-0500	PAID	CAD	CAD 240.08	{"source": "display", "medium": "display", "campaign": "awareness"}	06/06/2025 12:17
o_2235	c_0144	2025/06/06 07:27:48-0500	PAID	usd	USD 393.02	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	06/06/2025 11:09
o_2236	c_0513	2025-06-06T14:59:18Z	PAID	USD	$990.87	{"source": "display", "medium": "display", "campaign": "awareness"}	06/06/2025 09:44
o_2237	c_0158	2025/06/07 08:40:04-0500	PAID	GBP	GBP 105.27	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	07/06/2025 12:46
o_2238	c_0078	2025-06-07T08:48:46Z	PAID	USD	USD 152.22	{"source": "display", "medium": "display", "campaign": "awareness"}	07/06/2025 15:16
o_2239	c_0620	2025-06-07T12:47:28Z	PAID	EUR	€ 764.77	{"source": "display", "medium": "display", "campaign": "awareness"}	07/06/2025 22:00
o_2240	c_0513	2025/06/07 19:02:22-0500	PAID	usd	USD 273.59	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	07/06/2025 14:12
o_2241	c_0436	2025-06-07T20:15:50Z	paid	EUR	€ 384.19	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	07/06/2025 16:18
o_2242	c_0365	2025-06-07T16:22:58Z	paid	CAD	C$21.53	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	07/06/2025 09:25
o_2243	c_0587	2025-06-07T15:27:33Z	Fulfilled	USD	$9.14	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	07/06/2025 20:57
o_2244	c_0191	2025-06-07T12:37:53Z	PAID	USD	$242.97	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	07/06/2025 16:13
o_2245	c_0600	2025-06-07T20:57:43Z	PAID	GBP	£244.85	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	07/06/2025 08:56
o_2246	c_0390	2025-06-08T15:29:02Z	Fulfilled	CAD	C$123.05	{"source": "display", "medium": "display", "campaign": "retargeting"}	08/06/2025 11:09
o_2247	c_0791	2025-06-08T16:04:04Z	paid	GBP	GBP 479.04	{"source": "display", "medium": "display", "campaign": "retargeting"}	08/06/2025 08:23
o_2248	c_0122	2025/06/08 12:30:12-0500	paid	USD	USD 225.05	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	08/06/2025 14:52
o_2249	c_0390	2025/06/08 19:04:32-0500	PAID	cad	C$789.22	{"source": "search", "medium": "cpc", "campaign": "awareness"}	08/06/2025 10:59
o_2250	c_0158	08/06/2025 11:50	PAID	GBP	GBP 280.10	{"source": "search", "medium": "cpc", "campaign": "brand"}	08/06/2025 20:58
o_2251	c_0607	2025/06/08 16:55:36-0500	Refunded	GBP	£753.67	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	08/06/2025 20:51
o_2252	c_0110	2025-06-08T13:38:22Z	paid	USD	USD 111.15	{"source": "search", "medium": "cpc", "campaign": "awareness"}	08/06/2025 13:06
o_2253	c_0316	2025-06-08T15:09:38Z	PAID	USD	$37.30	{"source": "search", "medium": "cpc", "campaign": "awareness"}	08/06/2025 11:10
o_2254	c_0369	2025-06-09T09:11:38Z	Fulfilled	USD	$68.23	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	09/06/2025 11:44
o_2255	c_0105	2025/06/09 10:09:58-0500	paid	USD	$28.47	{"source": "search", "medium": "cpc", "campaign": "brand"}	09/06/2025 18:40
o_2256	c_0090	2025-06-09T12:46:12Z	Cancelled	USD	USD 28.31	{"source": "search", "medium": "cpc", "campaign": "brand"}	09/06/2025 09:29
o_2257	c_0442	2025/06/09 15:05:28-0500	PAID	USD	$14.16	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	09/06/2025 22:41
o_2258	c_0571	2025-06-09T13:07:29Z	PAID	EUR	EUR 21.98	{"source": "search", "medium": "cpc", "campaign": "brand"}	09/06/2025 09:29
o_2259	c_0781	2025-06-09T10:12:44Z	PAID	USD	$11.83	{"source": "email", "medium": "email", "campaign": "newsletter"}	09/06/2025 20:37
o_2260	c_0106	09/06/2025 11:22	Cancelled	USD	USD 14.43	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	09/06/2025 10:01
o_2261	c_0144	2025/06/09 14:05:34-0500	PAID	USD	187.16	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	09/06/2025 20:40
o_2262	c_0096	09/06/2025 14:06	paid	EUR	EUR 138.76	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	09/06/2025 19:39
o_2263	c_0505	2025-06-09T18:52:13Z	paid	USD	USD 45.50	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	09/06/2025 19:50
o_2264	c_0299	2025-06-09T07:45:07Z	PAID	USD	$12.33	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	09/06/2025 10:01
o_2265	c_0600	2025-06-09T16:13:11Z	paid	GBP	GBP 201.25	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	09/06/2025 21:30
o_2266	c_0384	2025-06-09T13:48:02Z	PAID	EUR	199.45	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	09/06/2025 10:05
o_2267	c_0702	09/06/2025 09:07	paid	USD	$54.73	{"source": "search", "medium": "cpc", "campaign": "brand"}	09/06/2025 17:26
o_2268	c_0227	09/06/2025 17:43	paid	USD	$87.60	{"source": "search", "medium": "cpc", "campaign": "brand"}	09/06/2025 13:02
o_2269	c_0468	2025/06/09 14:23:00-0500	PAID	EUR	€ 107.06	{"source": "search", "medium": "cpc", "campaign": "brand"}	09/06/2025 18:11
o_2270	c_0150	2025-06-10T21:06:11Z	PAID	USD	$139.52	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	10/06/2025 20:30
o_2271	c_0446	10/06/2025 21:43	paid	USD	USD 246.90	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	10/06/2025 18:59
o_2272	c_0432	2025-06-10T08:27:18Z	paid	EUR	71.8	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	10/06/2025 18:28
o_2273	c_0496	2025-06-10T20:23:41Z	Refunded	GBP	£451.81	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	10/06/2025 18:46
o_2274	c_0258	2025/06/10 09:46:38-0500	PAID	USD	48.26	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	10/06/2025 10:55
o_2275	c_0739	2025-06-10T20:29:55Z	paid	USD	$358.96	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	10/06/2025 19:46
o_2276	c_0754	2025-06-10T16:13:21Z	Cancelled	USD	USD 404.21	{"source": "display", "medium": "display", "campaign": "awareness"}	10/06/2025 13:23
o_2277	c_0312	2025-06-10T18:20:44Z	paid	USD	$238.15	{"source": "search", "medium": "cpc", "campaign": "promo"}	10/06/2025 12:02
o_2278	c_0221	2025-06-10T13:01:53Z	PAID	USD	$137.43	{"source": "search", "medium": "cpc", "campaign": "promo"}	10/06/2025 11:11
o_2279	c_0341	10/06/2025 17:04	Cancelled	CAD	C$157.67	{"source": "display", "medium": "display", "campaign": "awareness"}	10/06/2025 21:39
o_2280	c_0338	2025-06-11T08:54:08Z	PAID	CAD	CAD 168.97	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	11/06/2025 12:10
o_2281	c_0441	2025-06-11T13:22:34Z	PAID	EUR	€ 581.39	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	11/06/2025 09:56
o_2282	c_0308	11/06/2025 08:56	Cancelled	CAD	114.02	{"source": "search", "medium": "cpc", "campaign": "brand"}	11/06/2025 17:21
o_2283	c_0618	2025-06-11T20:00:58Z	PAID	USD	$321.82	{"source": "search", "medium": "cpc", "campaign": "brand"}	11/06/2025 20:04
o_2284	c_0322	2025-06-11T07:04:37Z	PAID	USD	$23.94	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	11/06/2025 21:51
o_2285	c_0482	2025-06-11T07:45:08Z	PAID	usd	USD 41.00	{"source": "email", "medium": "email", "campaign": "newsletter"}	11/06/2025 21:52
o_2286	c_0327	2025-06-11T10:22:50Z	Refunded	EUR	€ 641.91	{"source": "email", "medium": "email", "campaign": "awareness"}	11/06/2025 21:10
o_2287	c_0503	2025-06-11T12:02:27Z	Fulfilled	GBP	£222.85	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	11/06/2025 15:36
o_2288	c_0334	2025-06-11T12:47:11Z	PAID	USD	USD 110.98	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	11/06/2025 11:40
o_2289	c_0403	2025/06/11 16:01:29-0500	PAID	EUR	€ 517.46	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	11/06/2025 12:47
o_2290	c_0205	2025-06-12T17:07:44Z	paid	USD	$281.37	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	12/06/2025 16:14
o_2291	c_0699	2025-06-12T11:11:43Z	PAID	USD	USD 23.15	{"source": "display", "medium": "display", "campaign": "retargeting"}	12/06/2025 19:51
o_2292	c_0028	2025/06/12 11:46:10-0500	Refunded	USD	USD 233.41	{"source": "search", "medium": "cpc", "campaign": "brand"}	12/06/2025 20:50
o_2293	c_0473	2025/06/12 16:42:04-0500	PAID	USD	$353.61	{"source": "search", "medium": "cpc", "campaign": "brand"}	12/06/2025 08:46
o_2294	c_0449	2025-06-12T20:25:21Z	PAID	USD	188.58	{"source": "display", "medium": "display", "campaign": "prospecting"}	12/06/2025 14:15
o_2295	c_0710	2025-06-12T20:32:34Z	PAID	eur	€ 249.46	{"source": "paid_social", "medium": "paid_social", "campaign": "promo"}	12/06/2025 08:09
o_2296	c_0624	2025-06-12T12:05:56Z	paid	USD	$230.05	{"source": "search", "medium": "cpc", "campaign": "brand"}	12/06/2025 16:53
o_2297	c_0512	12/06/2025 17:24	paid	USD	USD 253.41	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	12/06/2025 11:29
o_2298	c_0463	2025-06-12T08:00:33Z	PAID	GBP	£192.67	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	12/06/2025 12:27
o_2299	c_0733	2025-06-12T10:22:25Z	PAID	USD	$23.12	{"source": "display", "medium": "display", "campaign": "prospecting"}	12/06/2025 22:08
o_2300	c_0387	2025-06-12T13:43:41Z	paid	USD	125.51	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	12/06/2025 14:10
o_2301	c_0460	2025-06-12T12:19:05Z	paid	EUR	EUR 173.27	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	12/06/2025 22:13
o_2302	c_0726	12/06/2025 13:03	Fulfilled	USD	$293.12	{"source": "display", "medium": "display", "campaign": "retargeting"}	12/06/2025 22:18
o_2303	c_0411	2025-06-13T10:10:19Z	Refunded	EUR	EUR 21.59	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	13/06/2025 12:49
o_2304	c_0519	2025/06/13 14:32:51-0500	paid	USD	225.2	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	13/06/2025 19:04
o_2305	c_0429	2025-06-13T09:35:10Z	PAID	USD	USD 35.64	{"source": "email", "medium": "email", "campaign": "retargeting"}	13/06/2025 22:59
o_2306	c_0369	2025/06/13 19:22:12-0500	PAID	USD	USD 543.82	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	13/06/2025 10:29
o_2307	c_0550	2025-06-13T19:10:39Z	PAID	EUR	EUR 745.43	{"source": "search", "medium": "cpc", "campaign": "promo"}	13/06/2025 09:06
o_2308	c_0088	2025-06-13T15:30:16Z	paid	usd	USD 102.20	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	13/06/2025 12:08
o_2309	c_0390	13/06/2025 14:16	PAID	CAD	C$418.08	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	13/06/2025 09:20
o_2310	c_0364	2025-06-13T12:16:14Z	Cancelled	eur	EUR 33.11	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	13/06/2025 09:54
o_2311	c_0663	2025-06-13T09:25:58Z	PAID	GBP	GBP 521.88	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	13/06/2025 17:30
o_2312	c_0605	2025-06-13T18:01:49Z	PAID	CAD	C$154.13	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	13/06/2025 14:02
o_2313	c_0441	2025-06-13T19:35:31Z	PAID	EUR	142,35	{"source": "email", "medium": "email", "campaign": "retargeting"}	13/06/2025 18:00
o_2314	c_0101	13/06/2025 21:28	PAID	USD	$135.56	{"source": "email", "medium": "email", "campaign": "retargeting"}	13/06/2025 11:22
o_2315	c_0347	2025-06-13T11:54:34Z	paid	USD	317.08	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	13/06/2025 22:13
o_2316	c_0346	2025-06-14T11:32:25Z	PAID	EUR	EUR 164.80	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	14/06/2025 13:11
o_2317	c_0475	2025-06-14T09:46:39Z	PAID	USD	USD 238.84	{"source": "search", "medium": "cpc", "campaign": "brand"}	14/06/2025 18:51
o_2318	c_0603	14/06/2025 07:53	PAID	gbp	£253.68	{"source": "paid_social", "medium": "paid_social", "campaign": "promo"}	14/06/2025 17:19
o_2319	c_0513	14/06/2025 13:08	PAID	usd	USD 150.62	{"source": "search", "medium": "cpc", "campaign": "brand"}	14/06/2025 17:31
o_2320	c_0026	2025-06-14T15:08:32Z	Fulfilled	USD	USD 13.06	{"source": "search", "medium": "cpc", "campaign": "brand"}	14/06/2025 16:19
